source,archive,block,frame,source_size,aspect_ratio,category,animated,delay,scene_description,constraints,prompt,ledger,source_sha256
png/PIC3/PIC3_block_025_frame_000.png,PIC3.DAX,25,0,88x88,1:1,scene_or_event,False,0,"Centered hooded green spectral figure seen torso-up, faceless/shadowed head at y=0.12–0.35, enormous mottled green cloak/shoulders widening to x=0.08–0.92 at bottom, purple-black stormy background.","No visible face, limbs, weapon, or extra figure.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: Centered hooded green spectral figure seen torso-up, faceless/shadowed head at y=0.12–0.35, enormous mottled green cloak/shoulders widening to x=0.08–0.92 at bottom, purple-black stormy background.

IMAGE PROMPT: Photoreal hooded green wraith torso portrait, shadowed faceless hood and huge damp mottled cloak, backlit by dark purple storm haze; maintain symmetric monumental silhouette.

FRAME MOTION: static

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. No visible face, limbs, weapon, or extra figure.",PIC1-3-prompts.json,c74c7e8713f3b3ced275290c4193d7f7ddf1f90dc406a62c8b96c92415a4d4bd
png/PIC3/PIC3_block_027_frame_000.png,PIC3.DAX,27,0,88x88,1:1,scene_or_event,True,8,"A single green-skinned woman/monster shown chest-up, centered slightly left; curly dark wet hair, pointed ears, pale intense eyes, bare shoulders, diagonal wooden shaft from lower-right to upper-left across her chest; dense green tangled foliage/energy behind.","One subject only; no costume redesign, extra arms, facial alteration or changed staff angle.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: A single green-skinned woman/monster shown chest-up, centered slightly left; curly dark wet hair, pointed ears, pale intense eyes, bare shoulders, diagonal wooden shaft from lower-right to upper-left across her chest; dense green tangled foliage/energy behind.

IMAGE PROMPT: Photoreal chest-up portrait of the described green-skinned female fantasy creature, textured skin, damp curly hair, pointed ears, pale eyes and diagonal wooden staff; preserve exact close crop and expression.

FRAME MOTION: She stares slightly toward viewer-right; staff fully crosses chest.

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. One subject only; no costume redesign, extra arms, facial alteration or changed staff angle.",PIC1-3-prompts.json,9d76014f606b122797c98fa695596b572a819f676ae3aa103b3519e49d41a34e
png/PIC3/PIC3_block_027_frame_001.png,PIC3.DAX,27,1,88x88,1:1,scene_or_event,True,1,"A single green-skinned woman/monster shown chest-up, centered slightly left; curly dark wet hair, pointed ears, pale intense eyes, bare shoulders, diagonal wooden shaft from lower-right to upper-left across her chest; dense green tangled foliage/energy behind.","One subject only; no costume redesign, extra arms, facial alteration or changed staff angle.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: A single green-skinned woman/monster shown chest-up, centered slightly left; curly dark wet hair, pointed ears, pale intense eyes, bare shoulders, diagonal wooden shaft from lower-right to upper-left across her chest; dense green tangled foliage/energy behind.

IMAGE PROMPT: Photoreal chest-up portrait of the described green-skinned female fantasy creature, textured skin, damp curly hair, pointed ears, pale eyes and diagonal wooden staff; preserve exact close crop and expression.

FRAME MOTION: Same pose; eyelids lower into a brief blink, staff unchanged.

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. One subject only; no costume redesign, extra arms, facial alteration or changed staff angle.",PIC1-3-prompts.json,97c5469346246154a7fa287b7fabcd496e83ea1bbeb12641f9dbac8459466e57
png/PIC3/PIC3_block_027_frame_002.png,PIC3.DAX,27,2,88x88,1:1,scene_or_event,True,15,"A single green-skinned woman/monster shown chest-up, centered slightly left; curly dark wet hair, pointed ears, pale intense eyes, bare shoulders, diagonal wooden shaft from lower-right to upper-left across her chest; dense green tangled foliage/energy behind.","One subject only; no costume redesign, extra arms, facial alteration or changed staff angle.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: A single green-skinned woman/monster shown chest-up, centered slightly left; curly dark wet hair, pointed ears, pale intense eyes, bare shoulders, diagonal wooden shaft from lower-right to upper-left across her chest; dense green tangled foliage/energy behind.

IMAGE PROMPT: Photoreal chest-up portrait of the described green-skinned female fantasy creature, textured skin, damp curly hair, pointed ears, pale eyes and diagonal wooden staff; preserve exact close crop and expression.

FRAME MOTION: Same pose; eyes reopen with gaze slightly more forward, lower-right shoulder/hand edge a little more visible.

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. One subject only; no costume redesign, extra arms, facial alteration or changed staff angle.",PIC1-3-prompts.json,a01ff00c1512fcd570dd524364756bc51c75928742d0afaa5208bfc0b07d3903
png/PIC3/PIC3_block_027_frame_003.png,PIC3.DAX,27,3,88x88,1:1,scene_or_event,True,0,"A single green-skinned woman/monster shown chest-up, centered slightly left; curly dark wet hair, pointed ears, pale intense eyes, bare shoulders, diagonal wooden shaft from lower-right to upper-left across her chest; dense green tangled foliage/energy behind.","One subject only; no costume redesign, extra arms, facial alteration or changed staff angle.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: A single green-skinned woman/monster shown chest-up, centered slightly left; curly dark wet hair, pointed ears, pale intense eyes, bare shoulders, diagonal wooden shaft from lower-right to upper-left across her chest; dense green tangled foliage/energy behind.

IMAGE PROMPT: Photoreal chest-up portrait of the described green-skinned female fantasy creature, textured skin, damp curly hair, pointed ears, pale eyes and diagonal wooden staff; preserve exact close crop and expression.

FRAME MOTION: Same pose; eyelids lower again into the blink, staff unchanged.

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. One subject only; no costume redesign, extra arms, facial alteration or changed staff angle.",PIC1-3-prompts.json,5b82d6e1a8bece09bc1afc2c6fa59eacd097e75e647b710aa0a5a8e86482454a
png/PIC3/PIC3_block_029_frame_000.png,PIC3.DAX,29,0,88x88,1:1,scene_or_event,True,2,"Same locked night campsite: small fire and prone camper near x=0.30, tan triangular tent filling right half, ochre ground, black mountains and cobalt starry sky.","No extra person, tent, moon, tree or changed skyline.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: Same locked night campsite: small fire and prone camper near x=0.30, tan triangular tent filling right half, ochre ground, black mountains and cobalt starry sky.

IMAGE PROMPT: Photoreal moonlit mountain campsite with exact low horizon and large cobalt sky; realistic canvas, embers and ground.

FRAME MOTION: Short compact ember flame.

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. No extra person, tent, moon, tree or changed skyline.",PIC1-3-prompts.json,2e13855f1171bf019fc2b390b9f9995bd3d7472be052104e85bd1263bbde2d18
png/PIC3/PIC3_block_029_frame_001.png,PIC3.DAX,29,1,88x88,1:1,scene_or_event,True,2,"Same locked night campsite: small fire and prone camper near x=0.30, tan triangular tent filling right half, ochre ground, black mountains and cobalt starry sky.","No extra person, tent, moon, tree or changed skyline.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: Same locked night campsite: small fire and prone camper near x=0.30, tan triangular tent filling right half, ochre ground, black mountains and cobalt starry sky.

IMAGE PROMPT: Photoreal moonlit mountain campsite with exact low horizon and large cobalt sky; realistic canvas, embers and ground.

FRAME MOTION: Flame leans right and grows a little.

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. No extra person, tent, moon, tree or changed skyline.",PIC1-3-prompts.json,4bcdb848300ce4653418b018118e15d7b519d6894142fae212674077167bd761
png/PIC3/PIC3_block_029_frame_002.png,PIC3.DAX,29,2,88x88,1:1,scene_or_event,True,2,"Same locked night campsite: small fire and prone camper near x=0.30, tan triangular tent filling right half, ochre ground, black mountains and cobalt starry sky.","No extra person, tent, moon, tree or changed skyline.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: Same locked night campsite: small fire and prone camper near x=0.30, tan triangular tent filling right half, ochre ground, black mountains and cobalt starry sky.

IMAGE PROMPT: Photoreal moonlit mountain campsite with exact low horizon and large cobalt sky; realistic canvas, embers and ground.

FRAME MOTION: Flame becomes its tallest upright tongue.

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. No extra person, tent, moon, tree or changed skyline.",PIC1-3-prompts.json,a0b96e504929cd27f4f219acbe4689a393aa1aa63b15dcb46ae464964d75e75a
png/PIC3/PIC3_block_029_frame_003.png,PIC3.DAX,29,3,88x88,1:1,scene_or_event,True,2,"Same locked night campsite: small fire and prone camper near x=0.30, tan triangular tent filling right half, ochre ground, black mountains and cobalt starry sky.","No extra person, tent, moon, tree or changed skyline.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: Same locked night campsite: small fire and prone camper near x=0.30, tan triangular tent filling right half, ochre ground, black mountains and cobalt starry sky.

IMAGE PROMPT: Photoreal moonlit mountain campsite with exact low horizon and large cobalt sky; realistic canvas, embers and ground.

FRAME MOTION: Flame settles to short compact ember.

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. No extra person, tent, moon, tree or changed skyline.",PIC1-3-prompts.json,be3805553eb724c2cf433774f2894561dd8eb91da476afa91c6da661b4dd0bcd
png/PIC3/PIC3_block_030_frame_000.png,PIC3.DAX,30,0,88x88,1:1,scene_or_event,False,0,"A white swan/goose-like bird faces right in profile across the lower half, long curved neck rising to center; ornate purple-and-gold feathered wing/fan spreads from left edge behind it; pale mint ground and black starry void above with three small pink glowing motes.","One bird only; no text, crown, extra wings or scenery.","Create a high-resolution photorealistic live-action reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve the exact 1:1 source crop, camera angle, horizon, silhouettes, major bounding boxes, count, scale, facing directions, negative space, and foreground/middle/background allocation. Grounded prestige live-action Forgotten Realms fantasy: late-medieval practical materials, natural skin, cloth, leather, timber, stone and metal, physically coherent light, restrained cinematic grading, subtle atmospheric depth, rich fine detail and serious tone. Match or exceed PIC1_block_080_village.png realism.

SCENE: A white swan/goose-like bird faces right in profile across the lower half, long curved neck rising to center; ornate purple-and-gold feathered wing/fan spreads from left edge behind it; pale mint ground and black starry void above with three small pink glowing motes.

IMAGE PROMPT: Photoreal white swan in right-facing profile, elegant curved neck and realistic feathers, large ornate purple-and-gold iridescent wing/fan behind it, pale mint misty ground, black magical sky with three pink motes; retain exact profile and cropped wing.

FRAME MOTION: static

CONSTRAINTS: No text, border, logo, UI, watermark, modern object, extra person/creature/limb, unrelated decoration, cartoon, anime, painterly or generic concept-art look, plastic CGI, glossy cosplay, saturation bloom, altered crop, or shallow focus that hides a key subject. Output a clean 1024x1024 image. One bird only; no text, crown, extra wings or scenery.",PIC1-3-prompts.json,167c22a69bb2e0f46be13166f5b4b82f6ad676c33e825e61e892c2f16496449f
png/PIC4/PIC4_block_001_frame_000.png,PIC4.DAX,1,0,88x88,1:1,scene_or_event,False,0,"Top-down still life of adventuring treasure and equipment on dark ground: parchment/map, diagonal steel sword, small helmet or metal vessel at upper right, green gem or pouch at lower right, scattered gold coins and colored jewels. Composition: Overhead 90-degree camera. Objects fill about 90% of frame. Sword runs from x18/y84 to x72/y12; parchment occupies left/lower half; metal object sits x64-96,y0-33; bright green object x58-88,y45-72; coins cluster along bottom edge. This frame: Static frame.","Keep exactly one sword and the same object count/layout; legible material detail but no writing on parchment. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve exactly the square 1:1 crop, original camera angle and horizon, subject bounding boxes and relative proportions, foreground/middle-ground/background allocation, count, placement, facing direction and scale of all important figures and objects, major environmental shapes, negative space and panel readability. SCENE CONTENT: Top-down still life of adventuring treasure and equipment on dark ground: parchment/map, diagonal steel sword, small helmet or metal vessel at upper right, green gem or pouch at lower right, scattered gold coins and colored jewels. Composition: Overhead 90-degree camera. Objects fill about 90% of frame. Sword runs from x18/y84 to x72/y12; parchment occupies left/lower half; metal object sits x64-96,y0-33; bright green object x58-88,y45-72; coins cluster along bottom edge. This frame: Static frame. Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials; natural skin, cloth, leather, wood, stone and metal; practical costume/armor; physically coherent natural or motivated magical lighting; restrained cinematic color grade; subtle atmospheric depth; serious dramatic tone; rich photographic detail. Match or exceed PIC1_block_080_village.png. IMAGE-SPECIFIC CONSTRAINTS: Keep exactly one sword and the same object count/layout; legible material detail but no writing on parchment. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.",PIC4-6-prompts.json,1e04224c78b230c67b72d58dd3f58e3fcfb3ee8c164aa95a7d44b722b12440fb
png/PIC4/PIC4_block_009_frame_000.png,PIC4.DAX,9,0,88x88,1:1,scene_or_event,True,2,"Extreme close portrait of a huge purple-gray cyclopean or aberrant monster with one red eyestalk centered above its skull, a second pale spotted appendage entering from upper right, and a cavernous mouth packed with many triangular teeth; turquoise-green background. Composition: Monster head fills x4-96,y8-100. Red eyestalk at x38-52,y0-23. Mouth centered x22-84,y38-82. Pale spotted appendage occupies x84-100,y0-38. Low frontal view, no visible body beyond shoulders/tentacles. This frame: Mouth at widest open; teeth bright and fully exposed.","One main red eyestalk; preserve toothy grin, purple folds and appendage positions; do not turn into a familiar franchise creature. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve exactly the square 1:1 crop, original camera angle and horizon, subject bounding boxes and relative proportions, foreground/middle-ground/background allocation, count, placement, facing direction and scale of all important figures and objects, major environmental shapes, negative space and panel readability. SCENE CONTENT: Extreme close portrait of a huge purple-gray cyclopean or aberrant monster with one red eyestalk centered above its skull, a second pale spotted appendage entering from upper right, and a cavernous mouth packed with many triangular teeth; turquoise-green background. Composition: Monster head fills x4-96,y8-100. Red eyestalk at x38-52,y0-23. Mouth centered x22-84,y38-82. Pale spotted appendage occupies x84-100,y0-38. Low frontal view, no visible body beyond shoulders/tentacles. This frame: Mouth at widest open; teeth bright and fully exposed. Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials; natural skin, cloth, leather, wood, stone and metal; practical costume/armor; physically coherent natural or motivated magical lighting; restrained cinematic color grade; subtle atmospheric depth; serious dramatic tone; rich photographic detail. Match or exceed PIC1_block_080_village.png. IMAGE-SPECIFIC CONSTRAINTS: One main red eyestalk; preserve toothy grin, purple folds and appendage positions; do not turn into a familiar franchise creature. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.",PIC4-6-prompts.json,cc7c2cc3eb9879f1ff4ac0dc9ca507fd7b57509c98c150d865080061a31748ed
png/PIC4/PIC4_block_009_frame_001.png,PIC4.DAX,9,1,88x88,1:1,scene_or_event,True,2,"Extreme close portrait of a huge purple-gray cyclopean or aberrant monster with one red eyestalk centered above its skull, a second pale spotted appendage entering from upper right, and a cavernous mouth packed with many triangular teeth; turquoise-green background. Composition: Monster head fills x4-96,y8-100. Red eyestalk at x38-52,y0-23. Mouth centered x22-84,y38-82. Pale spotted appendage occupies x84-100,y0-38. Low frontal view, no visible body beyond shoulders/tentacles. This frame: Nearly identical; lower jaw/tongue shifts slightly upward and left.","One main red eyestalk; preserve toothy grin, purple folds and appendage positions; do not turn into a familiar franchise creature. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve exactly the square 1:1 crop, original camera angle and horizon, subject bounding boxes and relative proportions, foreground/middle-ground/background allocation, count, placement, facing direction and scale of all important figures and objects, major environmental shapes, negative space and panel readability. SCENE CONTENT: Extreme close portrait of a huge purple-gray cyclopean or aberrant monster with one red eyestalk centered above its skull, a second pale spotted appendage entering from upper right, and a cavernous mouth packed with many triangular teeth; turquoise-green background. Composition: Monster head fills x4-96,y8-100. Red eyestalk at x38-52,y0-23. Mouth centered x22-84,y38-82. Pale spotted appendage occupies x84-100,y0-38. Low frontal view, no visible body beyond shoulders/tentacles. This frame: Nearly identical; lower jaw/tongue shifts slightly upward and left. Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials; natural skin, cloth, leather, wood, stone and metal; practical costume/armor; physically coherent natural or motivated magical lighting; restrained cinematic color grade; subtle atmospheric depth; serious dramatic tone; rich photographic detail. Match or exceed PIC1_block_080_village.png. IMAGE-SPECIFIC CONSTRAINTS: One main red eyestalk; preserve toothy grin, purple folds and appendage positions; do not turn into a familiar franchise creature. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.",PIC4-6-prompts.json,49b111cfce8dbfeb7d502b906b39096531c636408bf3a678f0284fff29f1e44c
png/PIC4/PIC4_block_009_frame_002.png,PIC4.DAX,9,2,88x88,1:1,scene_or_event,True,2,"Extreme close portrait of a huge purple-gray cyclopean or aberrant monster with one red eyestalk centered above its skull, a second pale spotted appendage entering from upper right, and a cavernous mouth packed with many triangular teeth; turquoise-green background. Composition: Monster head fills x4-96,y8-100. Red eyestalk at x38-52,y0-23. Mouth centered x22-84,y38-82. Pale spotted appendage occupies x84-100,y0-38. Low frontal view, no visible body beyond shoulders/tentacles. This frame: Mouth narrows subtly; eyestalk/face remain fixed.","One main red eyestalk; preserve toothy grin, purple folds and appendage positions; do not turn into a familiar franchise creature. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve exactly the square 1:1 crop, original camera angle and horizon, subject bounding boxes and relative proportions, foreground/middle-ground/background allocation, count, placement, facing direction and scale of all important figures and objects, major environmental shapes, negative space and panel readability. SCENE CONTENT: Extreme close portrait of a huge purple-gray cyclopean or aberrant monster with one red eyestalk centered above its skull, a second pale spotted appendage entering from upper right, and a cavernous mouth packed with many triangular teeth; turquoise-green background. Composition: Monster head fills x4-96,y8-100. Red eyestalk at x38-52,y0-23. Mouth centered x22-84,y38-82. Pale spotted appendage occupies x84-100,y0-38. Low frontal view, no visible body beyond shoulders/tentacles. This frame: Mouth narrows subtly; eyestalk/face remain fixed. Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials; natural skin, cloth, leather, wood, stone and metal; practical costume/armor; physically coherent natural or motivated magical lighting; restrained cinematic color grade; subtle atmospheric depth; serious dramatic tone; rich photographic detail. Match or exceed PIC1_block_080_village.png. IMAGE-SPECIFIC CONSTRAINTS: One main red eyestalk; preserve toothy grin, purple folds and appendage positions; do not turn into a familiar franchise creature. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.",PIC4-6-prompts.json,2f9d2a4e96dc688d6dddbafa1769596f9162c335bc5bfcbef25f633a1f888917
png/PIC4/PIC4_block_009_frame_003.png,PIC4.DAX,9,3,88x88,1:1,scene_or_event,True,2,"Extreme close portrait of a huge purple-gray cyclopean or aberrant monster with one red eyestalk centered above its skull, a second pale spotted appendage entering from upper right, and a cavernous mouth packed with many triangular teeth; turquoise-green background. Composition: Monster head fills x4-96,y8-100. Red eyestalk at x38-52,y0-23. Mouth centered x22-84,y38-82. Pale spotted appendage occupies x84-100,y0-38. Low frontal view, no visible body beyond shoulders/tentacles. This frame: Mouth opens wider again with lower teeth slightly lower.","One main red eyestalk; preserve toothy grin, purple folds and appendage positions; do not turn into a familiar franchise creature. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.","Create a high-resolution photorealistic live-action fantasy reconstruction of the attached original Curse of the Azure Bonds image. COMPOSITION LOCK: preserve exactly the square 1:1 crop, original camera angle and horizon, subject bounding boxes and relative proportions, foreground/middle-ground/background allocation, count, placement, facing direction and scale of all important figures and objects, major environmental shapes, negative space and panel readability. SCENE CONTENT: Extreme close portrait of a huge purple-gray cyclopean or aberrant monster with one red eyestalk centered above its skull, a second pale spotted appendage entering from upper right, and a cavernous mouth packed with many triangular teeth; turquoise-green background. Composition: Monster head fills x4-96,y8-100. Red eyestalk at x38-52,y0-23. Mouth centered x22-84,y38-82. Pale spotted appendage occupies x84-100,y0-38. Low frontal view, no visible body beyond shoulders/tentacles. This frame: Mouth opens wider again with lower teeth slightly lower. Grounded prestige live-action Forgotten Realms fantasy; realistic late-medieval materials; natural skin, cloth, leather, wood, stone and metal; practical costume/armor; physically coherent natural or motivated magical lighting; restrained cinematic color grade; subtle atmospheric depth; serious dramatic tone; rich photographic detail. Match or exceed PIC1_block_080_village.png. IMAGE-SPECIFIC CONSTRAINTS: One main red eyestalk; preserve toothy grin, purple folds and appendage positions; do not turn into a familiar franchise creature. No text, captions, borders, logos, UI, modern objects, extra characters, extra limbs, unrelated decoration, cartoon, anime, painterly illustration, plastic/glossy CGI, oversaturation, generic concept art, shallow focus that hides content, or composition redesign. Output one clean 1024x1024 scene.",PIC4-6-prompts.json,5a4f7361aae45722acd7f8b544fb9ad771440a07ed473bff16456c3a63fdd854
